DISCOUNT IN %,HOTEL_RATING,NEW PRICE,SAVE IN DOLLARS,DEPARTURE DATE,PACKAGE,DURATION,COUNTRY,CITY,HOTEL,OLD PRICE,GATEWAY,LINK
27,rating:5,$1995,$740,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2735,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=24&no_hotel=11705&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:5,$2115,$780,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2895,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=24&no_hotel=10652&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:5,$2215,$940,2024-04-06,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$3155,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=2&no_hotel=11899&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$2395,$610,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$3005,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=24&no_hotel=12285&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:4.5,$2545,$690,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$3235,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=24&no_hotel=1716&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1605,$780,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2385,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=10&no_hotel=977&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:5,$1635,$950,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2585,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=10&no_hotel=1164&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1705,$750,2024-03-17,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2455,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=10&no_hotel=12084&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:5,$1785,$920,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2705,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=10&no_hotel=11949&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:4.5,$1955,$580,2024-04-09,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$2535,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=8&no_hotel=309&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$2035,$890,2024-04-06,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$2925,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=10&no_hotel=11216&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:4.5,$2105,$790,2024-04-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2895,Ottawa:YOW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YOW&dest_dep=73&no_hotel=1370&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
45,rating:4,$965,$800,2024-05-14,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$1765,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=15&no_hotel=10860&date_dep=20240514&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
47,rating:4.5,$965,$860,2024-05-08,All Inclusive,7,Cuba,Holguin,Playa Pesquero Resort Suites and Spa,$1825,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=6&no_hotel=1592&date_dep=20240508&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:4,$1025,$760,2024-06-11,All Inclusive,7,Cuba,Cayo Coco,Gran Marena Cayo Coco,$1785,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=92&no_hotel=10868&date_dep=20240611&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:4,$1085,$600,2024-05-14,All Inclusive,7,Cuba,Varadero,Melia Varadero,$1685,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=15&no_hotel=72&date_dep=20240514&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1355,$650,2024-05-14,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2005,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=15&no_hotel=1817&date_dep=20240514&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:4.5,$2005,$550,2024-06-10,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2555,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=73&no_hotel=1370&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1535,$670,2024-06-09,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2205,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=273&date_dep=20240609&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:5,$1585,$660,2024-06-09,All Inclusive,7,Mexico,Riviera Maya,Riu Yucatan,$2245,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=836&date_dep=20240609&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:5,$1595,$620,2024-06-02,All Inclusive,7,Mexico,Riviera Maya,Riu Playacar,$2215,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=1006&date_dep=20240602&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$1645,$670,2024-06-09,All Inclusive,7,Mexico,Cancun,Riu Dunamar,$2315,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=2&no_hotel=11264&date_dep=20240609&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$1695,$670,2024-06-09,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2365,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=2&no_hotel=1678&date_dep=20240609&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:5,$1785,$560,2024-06-02,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2345,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=11705&date_dep=20240602&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:5,$1885,$530,2024-06-02,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2415,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=10652&date_dep=20240602&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
16,rating:5,$2185,$440,2024-05-19,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$2625,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=12285&date_dep=20240519&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
15,rating:5,$2315,$430,2024-05-12,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$2745,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=2&no_hotel=11899&date_dep=20240512&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
14,rating:4.5,$2355,$410,2024-05-12,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$2765,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=24&no_hotel=1716&date_dep=20240512&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1335,$590,2024-06-10,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$1925,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=10&no_hotel=977&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:5,$1655,$860,2024-06-10,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2515,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=10&no_hotel=1164&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
24,rating:5,$1665,$540,2024-06-10,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2205,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=10&no_hotel=12084&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:5,$1795,$530,2024-06-10,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2325,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=10&no_hotel=11949&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
21,rating:4.5,$2005,$550,2024-06-10,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2555,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=73&no_hotel=1370&date_dep=20240610&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
19,rating:5,$2125,$500,2024-05-06,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$2625,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=10&no_hotel=11216&date_dep=20240506&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
17,rating:4.5,$2265,$470,2024-04-09,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$2735,Quebec:YQB,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQB&dest_dep=8&no_hotel=309&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
52,rating:4,$1055,$1170,2024-04-02,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2225,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=15&no_hotel=72&date_dep=20240402&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
48,rating:5,$1395,$1330,2024-03-19,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2725,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=15&no_hotel=1817&date_dep=20240319&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
43,rating:4,$1485,$1160,2024-03-19,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2645,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=15&no_hotel=10860&date_dep=20240319&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:4.5,$2015,$1160,2024-04-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$3175,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=73&no_hotel=1370&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
45,rating:5,$1275,$1060,2024-03-22,All Inclusive,7,Mexico,Mazatlán,Riu Emerald Bay,$2335,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=69&no_hotel=3282&date_dep=20240322&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
47,rating:5,$1615,$1440,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$3055,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=24&no_hotel=273&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
41,rating:5,$1715,$1200,2024-03-16,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2915,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=2&no_hotel=1678&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$2075,$900,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2975,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=24&no_hotel=11705&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$2115,$1030,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$3145,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=24&no_hotel=10652&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$2305,$1090,2024-04-06,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$3395,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=2&no_hotel=11899&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:5,$2385,$860,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$3245,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=24&no_hotel=12285&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
24,rating:4.5,$2635,$840,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$3475,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=24&no_hotel=1716&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
18,rating:5,$2975,$680,2024-03-17,All Inclusive,7,Mexico,Riviera Nayarit,Riu Palace Pacifico,$3655,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=156&no_hotel=2866&date_dep=20240317&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:5,$1515,$1100,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2615,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=10&no_hotel=977&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
45,rating:5,$1545,$1270,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2815,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=10&no_hotel=1164&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:4.5,$1565,$820,2024-03-21,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$2385,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=8&no_hotel=309&date_dep=20240321&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
37,rating:5,$1675,$990,2024-03-20,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2665,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=10&no_hotel=12084&date_dep=20240320&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:5,$1695,$1250,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2945,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=10&no_hotel=11949&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:4.5,$2015,$1160,2024-04-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$3175,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=73&no_hotel=1370&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$2285,$1280,2024-04-03,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$3565,Regina:YQR,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQR&dest_dep=10&no_hotel=11216&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
55,rating:4,$1045,$1320,2024-03-26,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2365,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=15&no_hotel=72&date_dep=20240326&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
49,rating:5,$1385,$1350,2024-03-19,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2735,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=15&no_hotel=1817&date_dep=20240319&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
46,rating:4,$1475,$1260,2024-03-19,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2735,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=15&no_hotel=10860&date_dep=20240319&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:4.5,$2195,$960,2024-04-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$3155,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=73&no_hotel=1370&date_dep=20240403&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:5,$1395,$800,2024-04-05,All Inclusive,7,Mexico,Mazatlán,Riu Emerald Bay,$2195,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=69&no_hotel=3282&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
47,rating:5,$1605,$1440,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$3045,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=24&no_hotel=273&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
41,rating:5,$1705,$1230,2024-03-16,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2935,Saskatoon:YXE,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXE&dest_dep=2&no_hotel=1678&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
